Index;Year;Rank_Order;LocID;Location;Notes;ISO3_Code;ISO2_Code;City_Code;City_Name;Capital;PWCent_Latitude;PWCent_Longitude;Population;Pop_plausibility;Land_area_km2;Built-up_area_km2
967;2020;67;404;Kenya;;KEN;KE;2033;Nairobi;1;-1,26;36,85;5.592;High;543;115
968;2020;68;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;5.489;Moderate;644;131
969;2020;69;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;5.423;High;498;97
970;2020;70;156;China;5;CHN;CN;8371;Xi'an;0;34,26;108,95;5.275;High;622;187
971;2020;71;124;Canada;;CAN;CA;2925;Toronto;0;43,73;-79,48;5.244;High;1328;324
972;2020;72;4;Afghanistan;;AFG;AF;4703;K?bul (Kabul);1;34,53;69,15;5.229;Moderate;342;60
973;2020;73;288;Ghana;;GHA;GH;3336;Accra;1;5,61;-0,21;5.207;Low;1063;328
974;2020;74;586;Pakistan;;PAK;PK;7724;Faisalabad;0;31,42;73,09;5.206;Moderate;315;78
975;2020;75;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;5.199;Moderate;472;85
976;2020;76;704;Viet Nam;;VNM;VN;1975;Hà N?i (Hanoi);1;21,01;105,84;5.058;Moderate;889;154
977;2020;77;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,91;79,93;4.964;Moderate;1277;215
978;2020;78;566;Nigeria;;NGA;NG;7330;Onitsha;0;6,07;6,92;4.960;Moderate;1012;182
979;2020;79;156;China;5;CHN;CN;9574;Zhengzhou;0;34,77;113,66;4.904;High;582;145
980;2020;80;156;China;5;CHN;CN;10990;Hefei;0;31,85;117,27;4.858;High;500;123
981;2020;81;356;India;;IND;IN;9765;Kochi;0;9,94;76,33;4.854;High;1191;153
982;2020;82;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,32;114,18;4.810;Low;221;28
983;2020;83;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;4.809;High;454;102
984;2020;84;702;Singapore;;SGP;SG;165;Singapore;1;1,35;103,84;4.764;Moderate;364;78
985;2020;85;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;4.752;Moderate;504;111
986;2020;86;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,37;91,81;4.734;Moderate;480;57
987;2020;87;566;Nigeria;;NGA;NG;8435;Kano;0;11,99;8,51;4.546;High;403;120
988;2020;88;586;Pakistan;;PAK;PK;7017;Isl?m?b?d;1;33,61;73,06;4.522;High;546;128
989;2020;89;120;Cameroon;;CMR;CM;2324;Yaoundé;1;3,84;11,52;4.440;High;294;76
990;2020;90;784;United Arab Emirates;;ARE;AE;865;Dubai;0;25,24;55,34;4.423;High;840;191
991;2020;91;214;Dominican Republic;;DOM;DO;1455;Santo Domingo;1;18,49;-69,91;4.411;High;501;121
992;2020;92;156;China;5;CHN;CN;9738;Harbin;0;45,74;126,66;4.383;High;417;108
993;2020;93;504;Morocco;;MAR;MA;2076;Casablanca;0;33,58;-7,54;4.278;High;404;64
994;2020;94;356;India;;IND;IN;9603;Kanpur;0;26,46;80,34;4.235;Moderate;292;70
995;2020;95;800;Uganda;;UGA;UG;1866;Kampala;1;0,32;32,57;4.233;Moderate;752;159
996;2020;96;360;Indonesia;;IDN;ID;1806;Medan;0;3,60;98,66;4.231;High;601;127
997;2020;97;76;Brazil;;BRA;BR;7802;Belo Horizonte;0;-19,90;-43,99;4.140;High;589;193
998;2020;98;156;China;5;CHN;CN;12032;Wenzhou;0;28,10;120,58;4.118;High;538;104
999;2020;99;710;South Africa;;ZAF;ZA;413;Cape Town;1;-33,98;18,60;4.077;High;681;169
1000;2020;100;36;Australia;33;AUS;AU;2139;Sydney;0;-33,86;151,08;4.067;Moderate;1303;301
1001;2025;1;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,32;106,82;41.914;High;4883;1.162
1002;2025;2;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,64;90,62;36.585;Moderate;6812;456
1003;2025;3;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,65;33.413;High;5148;1.521
1004;2025;4;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;30.222;High;2101;563
1005;2025;5;156;China;5;CHN;CN;11738;Shanghai;0;31,21;121,44;29.559;High;3130;803
1006;2025;6;156;China;5;CHN;CN;11306;Guangzhou;0;23,01;113,41;27.563;High;4542;1.120
1007;2025;7;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,07;31,25;25.566;Moderate;1645;385
1008;2025;8;608;Philippines;;PHL;PH;2369;Manila;1;14,58;121,02;24.735;High;2438;483
1009;2025;9;356;India;;IND;IN;11821;Kolkata;0;22,58;88,35;22.550;Moderate;2329;347
1010;2025;10;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,49;126,95;22.490;Moderate;2255;521
1011;2025;11;586;Pakistan;;PAK;PK;2578;Karachi;0;24,90;67,07;21.423;Moderate;870;214
1012;2025;12;356;India;;IND;IN;7945;Mumbai;0;19,13;72,89;20.203;Moderate;740;152
1013;2025;13;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;18.950;High;2044;678
1014;2025;14;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;18.180;High;2661;680
1015;2025;15;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,45;-99,10;17.734;High;2097;643
1016;2025;16;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;17.013;High;1713;487
1017;2025;17;586;Pakistan;;PAK;PK;8021;Lahore;0;31,54;74,29;15.156;Moderate;967;265
1018;2025;18;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,01;28,99;15.015;Moderate;1268;304
1019;2025;19;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;14.525;Moderate;1561;325
1020;2025;20;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,83;106,69;14.053;High;1546;392
1021;2025;21;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,52;14.018;Moderate;2164;710
1022;2025;22;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,93;13.920;High;2691;679
1023;2025;23;156;China;5;CHN;CN;11478;Shenzhen;0;22,66;114,01;13.878;High;1459;345
1024;2025;24;356;India;;IND;IN;9949;Bengaluru;0;13,01;77,56;13.187;Moderate;642;176
1025;2025;25;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;12.964;High;2229;656
1026;2025;26;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;12.792;Moderate;1231;453
1027;2025;27;840;United States of America;32;USA;US;1725;Los Angeles;0;33,99;-118,09;12.740;Moderate;3699;1.239
1028;2025;28;24;Angola;;AGO;AO;939;Luanda;1;-8,89;13,30;11.370;High;1039;316
1029;2025;29;356;India;;IND;IN;10747;Chennai;0;13,04;80,19;11.153;High;1059;235
1030;2025;30;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,38;15,33;10.944;Moderate;511;174
1031;2025;31;170;Colombia;;COL;CO;3883;Bogotá;1;4,65;-74,12;10.624;Moderate;542;169
1032;2025;32;604;Peru;;PER;PE;1987;Lima;1;-12,04;-77,01;10.580;High;1026;305
1033;2025;33;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;10.416;High;1646;426
1034;2025;34;356;India;;IND;IN;11027;Hajipur;0;25,83;85,54;9.942;High;3092;178
1035;2025;35;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;9.500;High;1260;343
1036;2025;36;250;France;26;FRA;FR;2994;Paris;1;48,85;2,36;9.382;High;1381;372
1037;2025;37;356;India;;IND;IN;9913;Hyderabad;0;17,42;78,48;9.191;High;889;243
1038;2025;38;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,69;51,36;9.175;High;786;250
1039;2025;39;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,02;121,46;9.137;Moderate;937;216
1040;2025;40;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,93;107,63;8.909;Moderate;1016;206
1041;2025;41;458;Malaysia;9;MYS;MY;1629;Kuala Lumpur;1;3,10;101,64;8.444;High;1345;340
1042;2025;42;834;United Republic of Tanzania;3;TZA;TZ;3566;Dar es Salaam;1;-6,83;39,22;7.795;High;909;214
1043;2025;43;156;China;5;CHN;CN;11632;Suzhou;0;31,31;120,69;7.731;High;1169;266
1044;2025;44;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,60;7.632;High;365;118
1045;2025;45;156;China;5;CHN;CN;11700;Hangzhou;0;30,22;120,28;7.500;Moderate;1610;391
1046;2025;46;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,29;7.364;High;711;159
1047;2025;47;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;7.285;Moderate;541;156
1048;2025;48;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,95;7.267;Moderate;591;117
1049;2025;49;392;Japan;;JPN;JP;5245;Nagoya;0;35,16;136,93;7.146;Moderate;1979;576
1050;2025;50;710;South Africa;;ZAF;ZA;3664;Johannesburg;0;-26,22;28,01;7.077;Moderate;1445;406
1051;2025;51;156;China;5;CHN;CN;8833;Chongqing;0;29,55;106,52;7.071;Moderate;551;117
1052;2025;52;682;Saudi Arabia;;SAU;SA;2961;Ar-Riy?? (Riyadh);1;24,69;46,72;6.916;Moderate;1091;370
1053;2025;53;356;India;;IND;IN;7233;Surat;0;21,17;72,77;6.909;Low;287;60
1054;2025;54;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,39;112,68;6.844;High;1303;253
1055;2025;55;356;India;;IND;IN;8616;Pune;0;18,53;73,86;6.818;High;585;146
1056;2025;56;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,61;32,51;6.809;High;971;268
1057;2025;57;156;China;5;CHN;CN;11254;Nanjing;0;32,03;118,78;6.801;High;723;163
1058;2025;58;152;Chile;;CHL;CL;2380;Santiago;1;-33,50;-70,65;6.726;Moderate;803;239
1059;2025;59;231;Ethiopia;;ETH;ET;6353;?d?s ?beba (Addis Ababa);1;9,01;38,75;6.706;Moderate;489;126
1060;2025;60;384;Côte d'Ivoire;;CIV;CI;3439;Abidjan;1;5,36;-4,02;6.622;High;524;159
1061;2025;61;156;China;5;CHN;CN;11800;Chaozhou;0;23,51;116,51;6.408;High;1223;238
1062;2025;62;400;Jordan;;JOR;JO;850;Amm?n (Amman);1;31,98;35,96;6.404;High;530;145
1063;2025;63;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;6.391;High;701;205
1064;2025;64;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,04;6.140;High;866;218
1065;2025;65;404;Kenya;;KEN;KE;2033;Nairobi;1;-1,26;36,85;6.134;High;638;136
1066;2025;66;356;India;;IND;IN;9587;Kozhikode;0;11,16;75,92;6.124;Moderate;1078;78
1067;2025;67;156;China;5;CHN;CN;10098;Shenyang;0;41,80;123,39;5.703;High;481;160
1068;2025;68;4;Afghanistan;;AFG;AF;4703;K?bul (Kabul);1;34,53;69,15;5.636;Moderate;386;71
1069;2025;69;566;Nigeria;;NGA;NG;7330;Onitsha;0;6,07;6,92;5.628;Moderate;1093;216
1070;2025;70;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;5.618;High;511;110
1071;2025;71;288;Ghana;;GHA;GH;3336;Accra;1;5,61;-0,21;5.593;Low;1119;358
1072;2025;72;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;5.584;Moderate;645;148
1073;2025;73;586;Pakistan;;PAK;PK;7724;Faisalabad;0;31,42;73,09;5.566;Moderate;341;88
1074;2025;74;124;Canada;;CAN;CA;2925;Toronto;0;43,73;-79,48;5.494;High;1360;359
1075;2025;75;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;5.398;Moderate;482;93
1076;2025;76;784;United Arab Emirates;;ARE;AE;865;Dubai;0;25,23;55,34;5.284;High;903;226
1077;2025;77;156;China;5;CHN;CN;8371;Xi'an;0;34,26;108,95;5.231;High;622;194
1078;2025;78;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,93;5.224;Moderate;1342;245
1079;2025;79;120;Cameroon;;CMR;CM;2324;Yaoundé;1;3,84;11,52;5.106;High;334;89
1080;2025;80;356;India;;IND;IN;9765;Kochi;0;9,94;76,33;5.078;High;1261;178
1081;2025;81;704;Viet Nam;;VNM;VN;1975;Hà N?i (Hanoi);1;21,01;105,84;5.068;Moderate;870;165
1082;2025;82;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;5.052;High;506;116
1083;2025;83;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,38;91,81;4.984;Moderate;524;67
1084;2025;84;702;Singapore;;SGP;SG;165;Singapore;1;1,35;103,84;4.964;Moderate;367;102
1085;2025;85;800;Uganda;;UGA;UG;1866;Kampala;1;0,32;32,57;4.881;Moderate;816;183
1086;2025;86;156;China;5;CHN;CN;9574;Zhengzhou;0;34,77;113,66;4.878;High;582;152
1087;2025;87;156;China;5;CHN;CN;10990;Hefei;0;31,85;117,27;4.867;High;500;134
1088;2025;88;586;Pakistan;;PAK;PK;7017;Isl?m?b?d;1;33,61;73,06;4.860;High;559;146
1089;2025;89;566;Nigeria;;NGA;NG;8435;Kano;0;11,99;8,51;4.840;High;430;133
1090;2025;90;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,32;114,18;4.750;Low;219;36
1091;2025;91;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;4.736;Moderate;509;120
1092;2025;92;214;Dominican Republic;;DOM;DO;1455;Santo Domingo;1;18,49;-69,91;4.600;High;512;130
1093;2025;93;710;South Africa;;ZAF;ZA;413;Cape Town;1;-33,98;18,60;4.509;High;715;191
1094;2025;94;504;Morocco;;MAR;MA;2076;Casablanca;0;33,58;-7,54;4.457;High;411;73
1095;2025;95;706;Somalia;;SOM;SO;3197;Muqdisho (Mogadishu);1;2,06;45,33;4.399;Low;206;57
1096;2025;96;156;China;5;CHN;CN;9738;Harbin;0;45,74;126,66;4.376;High;417;112
1097;2025;97;356;India;;IND;IN;9603;Kanpur;0;26,46;80,34;4.330;Moderate;306;76
1098;2025;98;288;Ghana;;GHA;GH;1468;Kumasi;0;6,69;-1,61;4.298;Moderate;439;138
1099;2025;99;760;Syrian Arab Republic;;SYR;SY;1404;Dimashq (Damascus);1;33,50;36,31;4.288;Moderate;370;86
1100;2025;100;682;Saudi Arabia;;SAU;SA;1086;Jeddah;0;21,52;39,21;4.284;Moderate;699;172
1101;2030;1;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,82;44.640;High;5125;1.356
1102;2030;2;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,64;90,63;40.804;Moderate;7695;569
1103;2030;3;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,65;33.044;High;5147;1.598
1104;2030;4;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;31.342;High;2146;615
1105;2030;5;156;China;5;CHN;CN;11738;Shanghai;0;31,21;121,44;31.297;High;3264;925
1106;2030;6;156;China;5;CHN;CN;11306;Guangzhou;0;23,01;113,42;28.442;High;4681;1.280
1107;2030;7;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,07;31,25;27.185;Moderate;1774;445
1108;2030;8;608;Philippines;;PHL;PH;2369;Manila;1;14,58;121,02;25.528;High;2523;560
1109;2030;9;586;Pakistan;;PAK;PK;2578;Karachi;0;24,90;67,07;23.599;Moderate;889;247
1110;2030;10;356;India;;IND;IN;11821;Kolkata;0;22,58;88,35;23.033;Moderate;2423;386
1111;2030;11;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,49;126,95;22.627;Moderate;2261;582
1112;2030;12;356;India;;IND;IN;7945;Mumbai;0;19,13;72,89;21.115;Moderate;782;174
1113;2030;13;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;18.989;High;2070;730
1114;2030;14;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;18.973;High;2710;742
1115;2030;15;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,45;-99,10;17.829;High;2101;667
1116;2030;16;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;17.584;High;1851;550
1117;2030;17;586;Pakistan;;PAK;PK;8021;Lahore;0;31,54;74,29;16.286;Moderate;1019;300
1118;2030;18;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,01;28,99;15.388;Moderate;1288;345
1119;2030;19;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,83;106,69;14.858;High;1612;435
1120;2030;20;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;14.758;Moderate;1580;365
1121;2030;21;156;China;5;CHN;CN;11478;Shenzhen;0;22,66;114,01;14.273;High;1516;389
1122;2030;22;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,52;14.121;Moderate;2171;756
1123;2030;23;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,94;13.833;High;2689;727
1124;2030;24;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;13.616;Moderate;1266;495
1125;2030;25;356;India;;IND;IN;9949;Bengaluru;0;13,02;77,56;13.557;Moderate;696;195
1126;2030;26;24;Angola;;AGO;AO;939;Luanda;1;-8,89;13,30;13.135;High;1097;352
1127;2030;27;840;United States of America;32;USA;US;1725;Los Angeles;0;33,99;-118,09;13.070;Moderate;3769;1.331
1128;2030;28;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;12.411;High;2207;669
1129;2030;29;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,38;15,33;11.618;Moderate;530;184
1130;2030;30;356;India;;IND;IN;10747;Chennai;0;13,04;80,19;11.351;High;1070;254
1131;2030;31;170;Colombia;;COL;CO;3883;Bogotá;1;4,65;-74,12;11.195;Moderate;548;190
1132;2030;32;604;Peru;;PER;PE;1987;Lima;1;-12,04;-77,01;11.145;High;1085;346
1133;2030;33;356;India;;IND;IN;11027;Hajipur;0;25,83;85,54;11.060;High;3391;222
1134;2030;34;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;10.767;Moderate;1657;473
1135;2030;35;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;9.541;High;1267;366
1136;2030;36;250;France;26;FRA;FR;2994;Paris;1;48,85;2,36;9.375;High;1381;395
1137;2030;37;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,69;51,35;9.335;High;815;278
1138;2030;38;356;India;;IND;IN;9913;Hyderabad;0;17,42;78,48;9.317;High;891;260
1139;2030;39;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,93;107,63;9.189;Moderate;1025;231
1140;2030;40;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,02;121,46;9.054;Moderate;937;237
1141;2030;41;458;Malaysia;9;MYS;MY;1629;Kuala Lumpur;1;3,10;101,64;9.052;High;1420;387
1142;2030;42;834;United Republic of Tanzania;3;TZA;TZ;3566;Dar es Salaam;1;-6,83;39,22;8.865;High;982;242
1143;2030;43;156;China;5;CHN;CN;11700;Hangzhou;0;30,22;120,29;8.138;Moderate;1736;471
1144;2030;44;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,60;7.806;High;373;125
1145;2030;45;156;China;5;CHN;CN;11632;Suzhou;0;31,31;120,69;7.784;High;1170;294
1146;2030;46;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,96;7.673;Moderate;624;131
1147;2030;47;231;Ethiopia;;ETH;ET;6353;?d?s ?beba (Addis Ababa);1;9,00;38,75;7.619;Moderate;552;150
1148;2030;48;710;South Africa;;ZAF;ZA;3664;Johannesburg;0;-26,22;28,01;7.557;Moderate;1515;446
1149;2030;49;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,61;32,51;7.471;High;1026;291
1150;2030;50;682;Saudi Arabia;;SAU;SA;2961;Ar-Riy?? (Riyadh);1;24,69;46,72;7.456;Moderate;1156;403
1151;2030;51;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;7.451;Moderate;550;169
1152;2030;52;384;Côte d'Ivoire;;CIV;CI;3439;Abidjan;1;5,36;-4,02;7.239;High;560;177
1153;2030;53;356;India;;IND;IN;7233;Surat;0;21,17;72,77;7.219;Low;288;65
1154;2030;54;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,29;7.131;High;706;163
1155;2030;55;356;India;;IND;IN;8616;Pune;0;18,53;73,86;7.088;High;599;166
1156;2030;56;392;Japan;;JPN;JP;5245;Nagoya;0;35,16;136,93;7.000;Moderate;1960;591
1157;2030;57;156;China;5;CHN;CN;8833;Chongqing;0;29,54;106,52;6.862;Moderate;536;121
1158;2030;58;152;Chile;;CHL;CL;2380;Santiago;1;-33,50;-70,65;6.852;Moderate;819;261
1159;2030;59;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,39;112,68;6.807;High;1302;271
1160;2030;60;400;Jordan;;JOR;JO;850;Amm?n (Amman);1;31,98;35,96;6.799;High;544;160
1161;2030;61;156;China;5;CHN;CN;11254;Nanjing;0;32,03;118,78;6.767;High;723;178
1162;2030;62;404;Kenya;;KEN;KE;2033;Nairobi;1;-1,26;36,85;6.686;High;691;155
1163;2030;63;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;6.666;High;733;222
1164;2030;64;156;China;5;CHN;CN;11800;Chaozhou;0;23,70;116,24;6.600;High;1249;272
1165;2030;65;356;India;;IND;IN;9587;Kozhikode;0;11,16;75,92;6.431;Moderate;1138;91
1166;2030;66;566;Nigeria;;NGA;NG;7330;Onitsha;0;6,06;6,92;6.298;Moderate;1144;248
1167;2030;67;4;Afghanistan;;AFG;AF;4703;K?bul (Kabul);1;34,53;69,15;6.255;Moderate;434;87
1168;2030;68;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,04;5.979;Moderate;863;229
1169;2030;69;288;Ghana;;GHA;GH;3336;Accra;1;5,61;-0,21;5.966;Low;1144;386
1170;2030;70;586;Pakistan;;PAK;PK;7724;Faisalabad;0;31,42;73,09;5.938;Moderate;355;97
1171;2030;71;120;Cameroon;;CMR;CM;2324;Yaoundé;1;3,84;11,52;5.799;High;353;99
1172;2030;72;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;5.784;High;527;124
1173;2030;73;124;Canada;;CAN;CA;2925;Toronto;0;43,73;-79,48;5.722;High;1407;405
1174;2030;74;784;United Arab Emirates;;ARE;AE;865;Dubai;0;25,23;55,34;5.648;High;955;259
1175;2030;75;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;5.624;Moderate;649;165
1176;2030;76;156;China;5;CHN;CN;10098;Shenyang;0;41,80;123,39;5.585;High;476;161
1177;2030;77;800;Uganda;;UGA;UG;1866;Kampala;1;0,32;32,57;5.537;High;874;207
1178;2030;78;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;5.494;Moderate;486;101
1179;2030;79;356;India;;IND;IN;9765;Kochi;0;9,94;76,33;5.452;High;1398;210
1180;2030;80;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,93;5.425;Moderate;1392;275
1181;2030;81;586;Pakistan;;PAK;PK;7017;Isl?m?b?d;1;33,61;73,06;5.287;High;596;166
1182;2030;82;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,38;91,81;5.287;Moderate;573;78
1183;2030;83;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;5.228;High;524;128
1184;2030;84;566;Nigeria;;NGA;NG;8435;Kano;0;11,98;8,51;5.173;High;454;146
1185;2030;85;156;China;5;CHN;CN;8371;Xi'an;0;34,26;108,95;5.158;High;622;202
1186;2030;86;702;Singapore;;SGP;SG;165;Singapore;1;1,35;103,84;5.092;Low;372;128
1187;2030;87;704;Viet Nam;;VNM;VN;1975;Hà N?i (Hanoi);1;21,01;105,84;5.048;Moderate;870;176
1188;2030;88;706;Somalia;;SOM;SO;3197;Muqdisho (Mogadishu);1;2,06;45,33;4.995;Low;220;65
1189;2030;89;760;Syrian Arab Republic;;SYR;SY;1404;Dimashq (Damascus);1;33,50;36,31;4.983;Moderate;450;107
1190;2030;90;466;Mali;;MLI;ML;374;Bamako;1;12,62;-7,98;4.915;High;554;162
1191;2030;91;710;South Africa;;ZAF;ZA;413;Cape Town;1;-33,98;18,60;4.893;High;754;213
1192;2030;92;156;China;5;CHN;CN;10990;Hefei;0;31,85;117,27;4.853;High;504;146
1193;2030;93;156;China;5;CHN;CN;9574;Zhengzhou;0;34,77;113,66;4.825;High;582;159
1194;2030;94;214;Dominican Republic;;DOM;DO;1455;Santo Domingo;1;18,49;-69,92;4.792;High;558;143
1195;2030;95;818;Egypt;;EGY;EG;7397;Luxor;0;25,69;32,64;4.776;Low;371;41
1196;2030;96;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;4.725;Moderate;509;130
1197;2030;97;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,32;114,18;4.659;Low;217;44
1198;2030;98;682;Saudi Arabia;;SAU;SA;1086;Jeddah;0;21,52;39,22;4.622;Moderate;721;191
1199;2030;99;504;Morocco;;MAR;MA;2076;Casablanca;0;33,58;-7,54;4.607;High;419;83
1200;2030;100;288;Ghana;;GHA;GH;1468;Kumasi;0;6,69;-1,61;4.595;Moderate;474;156
1201;2035;1;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,82;46.979;Moderate;5375;1.520
1202;2035;2;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,64;90,63;44.410;Moderate;8375;698
1203;2035;3;156;China;5;CHN;CN;11738;Shanghai;0;31,21;121,44;32.573;High;3349;1.003
1204;2035;4;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,65;32.475;High;5130;1.613
1205;2035;5;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;32.227;High;2173;658
1206;2035;6;156;China;5;CHN;CN;11306;Guangzhou;0;23,01;113,42;28.912;High;4723;1.371
1207;2035;7;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,07;31,25;28.697;Moderate;1934;509
1208;2035;8;608;Philippines;;PHL;PH;2369;Manila;1;14,58;121,02;26.162;High;2590;619
1209;2035;9;586;Pakistan;;PAK;PK;2578;Karachi;0;24,90;67,07;25.898;Moderate;963;285
1210;2035;10;356;India;;IND;IN;11821;Kolkata;0;22,57;88,35;23.450;Moderate;2535;426
1211;2035;11;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,49;126,95;22.562;Moderate;2261;611
1212;2035;12;356;India;;IND;IN;7945;Mumbai;0;19,13;72,89;21.817;Moderate;806;189
1213;2035;13;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;19.546;High;2765;781
1214;2035;14;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;18.935;High;2070;756
1215;2035;15;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,45;-99,10;17.909;High;2112;683
1216;2035;16;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;17.856;High;1900;578
